;DEP;REG;LIBCOM;score_competence_administratives_region;score_competence_administratives_departement
21473;57;75;Saint-Ciers-sur-Bonnieure;52.0;74.0
21474;57;75;Saint-Claud;46.0;41.0
21475;57;75;Saint-Coutant;24.0;44.0
21476;57;75;Saint-Cybardeaux;45.0;52.0
21477;57;75;Saint-Félix;30.0;42.0
21478;57;75;Saint-Fort-sur-le-Né;33.0;51.0
21479;57;75;Saint-Fraigne;43.0;36.0
21480;57;75;Saint-Front;36.0;0.0
21481;57;75;Saint-Genis-d'Hiersac;48.0;50.0
21482;57;75;Saint-Georges;34.0;54.0
21483;57;75;Saint-Germain-de-Montbron;28.0;57.0
21484;57;75;Saint-Gourson;20.0;55.0
21485;57;75;Saint-Groux;19.0;44.0
21486;57;75;Saint-Laurent-de-Céris;36.0;39.0
21487;57;75;Saint-Laurent-de-Cognac;35.0;39.0
21488;57;75;Saint-Laurent-des-Combes;28.0;27.0
21489;57;75;Saint-Léger;29.0;48.0
21490;57;75;Saint-Martial;46.0;51.0
21491;57;75;Saint-Martin-du-Clocher;33.0;40.0
21492;57;75;Saint-Mary;31.0;46.0
21493;57;75;Saint-Maurice-des-Lions;36.0;49.0
21494;57;75;Saint-Médard;54.0;47.0
21495;57;75;Auge-Saint-Médard;30.0;33.0
21496;57;75;Saint-Même-les-Carrières;32.0;37.0
21497;57;75;Saint-Michel;54.0;46.0
21498;57;75;Saint-Palais-du-Né;45.0;42.0
21499;57;75;Saint-Preuil;43.0;46.0
21500;57;75;Saint-Projet-Saint-Constant;36.0;44.0
21501;57;75;Saint-Quentin-sur-Charente;27.0;48.0
21502;57;75;Saint-Quentin-de-Chalais;36.0;47.0
21503;57;75;Saint-Romain;45.0;44.0
21504;57;75;Saint-Saturnin;44.0;50.0
21505;57;75;Sainte-Sévère;41.0;44.0
21506;57;75;Saint-Séverin;36.0;39.0
21507;57;75;Saint-Simeux;40.0;37.0
21508;57;75;Saint-Simon;27.0;36.0
21509;57;75;Saint-Sornin;47.0;35.0
21510;57;75;Sainte-Souline;40.0;34.0
21511;57;75;Saint-Sulpice-de-Cognac;38.0;39.0
21512;57;75;Saint-Sulpice-de-Ruffec;20.0;35.0
21513;57;75;Saint-Vallier;25.0;48.0
21514;57;75;Saint-Yrieix-sur-Charente;42.0;37.0
21515;57;75;Salles-d'Angles;30.0;39.0
21516;57;75;Salles-de-Barbezieux;51.0;54.0
21517;57;75;Salles-de-Villefagnan;33.0;45.0
21518;57;75;Salles-Lavalette;40.0;30.0
21519;57;75;Saulgond;37.0;44.0
21520;57;75;Sauvagnac;25.0;49.0
21521;57;75;Sauvignac;57.0;47.0
21522;57;75;Segonzac;43.0;35.0
21523;57;75;Sers;39.0;43.0
21524;57;75;Sigogne;43.0;51.0
21525;57;75;Sireuil;33.0;38.0
21526;57;75;Souffrignac;33.0;42.0
21527;57;75;Souvigné;44.0;57.0
21528;57;75;Soyaux;48.0;28.0
21529;57;75;Suaux;50.0;32.0
21530;57;75;Suris;39.0;38.0
21531;57;75;La Tâche;36.0;43.0
21532;57;75;Taizé-Aizie;29.0;50.0
21533;57;75;Taponnat-Fleurignac;42.0;39.0
21534;57;75;Le Tâtre;46.0;42.0
21535;57;75;Theil-Rabier;34.0;46.0
21536;57;75;Torsac;32.0;48.0
21537;57;75;Tourriers;39.0;40.0
21538;57;75;Touvérac;37.0;39.0
21539;57;75;Touvre;41.0;59.0
21540;57;75;Triac-Lautrait;60.0;30.0
21541;57;75;Trois-Palis;38.0;44.0
21542;57;75;Turgon;15.0;47.0
21543;57;75;Tusson;31.0;45.0
21544;57;75;Tuzie;41.0;50.0
21545;57;75;Valence;32.0;46.0
21546;57;75;Vars;41.0;39.0
21547;57;75;Vaux-Lavalette;28.0;52.0
21548;57;75;Vaux-Rouillac;37.0;42.0
21549;57;75;Ventouse;35.0;36.0
21550;57;75;Verdille;40.0;48.0
21551;57;75;Verneuil;29.0;48.0
21552;57;75;Verrières;41.0;35.0
21553;57;75;Verteuil-sur-Charente;29.0;40.0
21554;57;75;Vervant;41.0;35.0
21555;57;75;Vibrac;39.0;46.0
21556;57;75;Le Vieux-Cérier;31.0;44.0
21557;57;75;Vieux-Ruffec;38.0;35.0
21558;57;75;Vignolles;48.0;31.0
21559;57;75;Vilhonneur;34.0;34.0
21560;57;75;Villebois-Lavalette;38.0;47.0
21561;57;75;Villefagnan;34.0;41.0
21562;57;75;Villegats;50.0;32.0
21563;57;75;Villejésus;36.0;42.0
21564;57;75;Villejoubert;41.0;41.0
21565;57;75;Villiers-le-Roux;21.0;45.0
21566;57;75;Villognon;42.0;50.0
21567;57;75;Vindelle;44.0;50.0
21568;57;75;Vitrac-Saint-Vincent;43.0;47.0
21569;57;75;Voeuil-et-Giget;38.0;33.0
21570;57;75;Vouharte;34.0;33.0
21571;57;75;Voulgézac;42.0;36.0
21572;57;75;Vouthon;28.0;38.0
21573;57;75;Vouzan;43.0;40.0
21574;57;75;Xambes;42.0;53.0
21575;57;75;Yviers;37.0;41.0
21576;57;75;Yvrac-et-Malleyrand;41.0;38.0
21577;57;75;Agudelle;35.0;28.0
21578;57;75;Aigrefeuille-d'Aunis;40.0;43.0
21579;57;75;Île-d'Aix;21.0;45.0
21580;57;75;Allas-Bocage;48.0;37.0
21581;57;75;Allas-Champagne;34.0;36.0
21582;57;75;Anais;37.0;42.0
21583;57;75;Andilly;43.0;47.0
21584;57;75;Angliers;46.0;43.0
21585;57;75;Angoulins;43.0;48.0
21586;57;75;Annepont;50.0;39.0
21587;57;75;Annezay;48.0;44.0
21588;57;75;Antezant-la-Chapelle;53.0;33.0
21589;57;75;Arces;41.0;49.0
21590;57;75;Archiac;44.0;56.0
21591;57;75;Archingeay;42.0;50.0
21592;57;75;Ardillières;48.0;30.0
21593;57;75;Ars-en-Ré;32.0;53.0
21594;57;75;Arthenac;38.0;33.0
21595;57;75;Arvert;42.0;32.0
21596;57;75;Asnières-la-Giraud;45.0;46.0
21597;57;75;Aujac;47.0;33.0
21598;57;75;Aulnay;32.0;54.0
21599;57;75;Aumagne;34.0;49.0
21600;57;75;Authon-Ébéon;42.0;41.0
21601;57;75;Avy;36.0;30.0
21602;57;75;Aytré;61.0;34.0
21603;57;75;Bagnizeau;39.0;35.0
21604;57;75;Balanzac;46.0;49.0
21605;57;75;Ballans;36.0;43.0
21606;57;75;Ballon;38.0;37.0
21607;57;75;La Barde;33.0;41.0
21608;57;75;Barzan;37.0;48.0
21609;57;75;Bazauges;33.0;39.0
21610;57;75;Beaugeay;32.0;47.0
21611;57;75;Beauvais-sur-Matha;34.0;40.0
21612;57;75;Bedenac;38.0;49.0
21613;57;75;Belluire;33.0;51.0
21614;57;75;Benon;41.0;47.0
21615;57;75;Bercloux;34.0;16.0
21616;57;75;Bernay-Saint-Martin;33.0;45.0
21617;57;75;Berneuil;49.0;48.0
21618;57;75;Beurlay;41.0;24.0
21619;57;75;Bignay;50.0;30.0
21620;57;75;Biron;41.0;136.0
21621;57;75;Blanzac-lès-Matha;45.0;48.0
21622;57;75;Blanzay-sur-Boutonne;44.0;51.0
21623;57;75;Bois;56.0;51.0
21624;57;75;Le Bois-Plage-en-Ré;35.0;40.0
21625;57;75;Boisredon;42.0;47.0
21626;57;75;Bords;42.0;46.0
21627;57;75;Boresse-et-Martron;40.0;43.0
21628;57;75;Boscamnant;21.0;44.0
21629;57;75;Bougneau;40.0;32.0
21630;57;75;Bouhet;41.0;49.0
21631;57;75;Bourcefranc-le-Chapus;39.0;54.0
21632;57;75;Bourgneuf;42.0;48.0
21633;57;75;Boutenac-Touvent;31.0;33.0
21634;57;75;Bran;37.0;46.0
21635;57;75;Bresdon;35.0;50.0
21636;57;75;Breuil-la-Réorte;37.0;65.0
21637;57;75;Breuillet;29.0;49.0
21638;57;75;Breuil-Magné;32.0;39.0
21639;57;75;Brie-sous-Archiac;36.0;36.0
21640;57;75;Brie-sous-Matha;42.0;36.0
21641;57;75;Brie-sous-Mortagne;30.0;30.0
21642;57;75;Brives-sur-Charente;31.0;44.0
21643;57;75;Brizambourg;44.0;38.0
21644;57;75;La Brousse;36.0;36.0
21645;57;75;Burie;44.0;29.0
21646;57;75;Bussac-sur-Charente;38.0;39.0
21647;57;75;Bussac-Forêt;49.0;46.0
21648;57;75;Cabariot;32.0;52.0
21649;57;75;Celles;45.0;42.0
21650;57;75;Cercoux;32.0;41.0
21651;57;75;Chadenac;45.0;45.0
21652;57;75;Chaillevette;40.0;54.0
21653;57;75;Chambon;38.0;34.0
21654;57;75;Chamouillac;40.0;53.0
21655;57;75;Champagnac;43.0;30.0
21656;57;75;Champagne;41.0;43.0
21657;57;75;Champagnolles;43.0;47.0
21658;57;75;Champdolent;46.0;41.0
21659;57;75;Chaniers;34.0;46.0
21660;57;75;Chantemerle-sur-la-Soie;54.0;35.0
21661;57;75;La Chapelle-des-Pots;41.0;56.0
21662;57;75;Charron;39.0;38.0
21663;57;75;Chartuzac;41.0;36.0
21664;57;75;Le Château-d'Oléron;36.0;43.0
21665;57;75;Châtelaillon-Plage;37.0;34.0
21666;57;75;Chatenet;35.0;33.0
21667;57;75;Chaunac;16.0;58.0
21668;57;75;Le Chay;37.0;28.0
21669;57;75;Chenac-Saint-Seurin-d'Uzet;37.0;43.0
21670;57;75;Chepniers;38.0;49.0
21671;57;75;Chérac;39.0;37.0
21672;57;75;Cherbonnières;36.0;53.0
21673;57;75;Chermignac;40.0;51.0
21674;57;75;Chevanceaux;45.0;46.0
21675;57;75;Chives;38.0;34.0
21676;57;75;Cierzac;36.0;56.0
21677;57;75;Ciré-d'Aunis;52.0;68.0
21678;57;75;Clam;35.0;45.0
21679;57;75;Clavette;50.0;42.0
21680;57;75;Clérac;40.0;36.0
21681;57;75;Clion;38.0;55.0
21682;57;75;La Clisse;50.0;43.0
21683;57;75;La Clotte;33.0;33.0
21684;57;75;Coivert;30.0;39.0
21685;57;75;Colombiers;45.0;43.0
21686;57;75;Consac;29.0;49.0
21687;57;75;Contré;48.0;52.0
21688;57;75;Corignac;50.0;46.0
21689;57;75;Corme-Écluse;41.0;54.0
21690;57;75;Corme-Royal;34.0;41.0
21691;57;75;La Couarde-sur-Mer;38.0;26.0
21692;57;75;Coulonges;44.0;51.0
21693;57;75;Courant;42.0;44.0
21694;57;75;Courcelles;39.0;22.0
21695;57;75;Courcerac;30.0;40.0
21696;57;75;Courçon;52.0;40.0
21697;57;75;Courcoury;35.0;31.0
21698;57;75;Courpignac;46.0;38.0
21699;57;75;Coux;29.0;42.0
21700;57;75;Cozes;32.0;38.0
21701;57;75;Cramchaban;44.0;45.0
21702;57;75;Cravans;43.0;49.0
21703;57;75;Crazannes;38.0;38.0
21704;57;75;Cressé;31.0;24.0
21705;57;75;Croix-Chapeau;48.0;47.0
21706;57;75;La Croix-Comtesse;21.0;45.0
21707;57;75;Dampierre-sur-Boutonne;13.0;41.0
21708;57;75;Doeuil-sur-le-Mignon;31.0;38.0
21709;57;75;Dolus-d'Oléron;36.0;43.0
21710;57;75;Dompierre-sur-Charente;40.0;47.0
21711;57;75;Dompierre-sur-Mer;42.0;60.0
21712;57;75;Le Douhet;38.0;52.0
21713;57;75;Échebrune;35.0;40.0
21714;57;75;Échillais;38.0;61.0
21715;57;75;Écoyeux;45.0;42.0
21716;57;75;Écurat;47.0;62.0
21717;57;75;Les Éduts;42.0;44.0
21718;57;75;Les Églises-d'Argenteuil;40.0;26.0
21719;57;75;L'Éguille;38.0;30.0
21720;57;75;Épargnes;33.0;35.0
21721;57;75;Esnandes;42.0;36.0
21722;57;75;Les Essards;40.0;30.0
21723;57;75;Étaules;36.0;46.0
21724;57;75;Expiremont;39.0;58.0
21725;57;75;Fenioux;46.0;49.0
21726;57;75;Ferrières;59.0;38.0
21727;57;75;Fléac-sur-Seugne;39.0;38.0
21728;57;75;Floirac;31.0;27.0
21729;57;75;La Flotte;38.0;51.0
21730;57;75;Fontaine-Chalendray;16.0;39.0
21731;57;75;Fontaines-d'Ozillac;44.0;49.0
21732;57;75;Fontcouverte;31.0;39.0
21733;57;75;Fontenet;34.0;43.0
21734;57;75;Forges;49.0;33.0
21735;57;75;Le Fouilloux;43.0;34.0
21736;57;75;Fouras;25.0;55.0
21737;57;75;La Frédière;32.0;42.0
21738;57;75;Geay;35.0;34.0
21739;57;75;Gémozac;36.0;45.0
21740;57;75;La Genétouze;32.0;37.0
21741;57;75;Genouillé;47.0;36.0
21742;57;75;Germignac;46.0;47.0
21743;57;75;Gibourne;39.0;33.0
21744;57;75;Le Gicq;32.0;40.0
21745;57;75;Givrezac;67.0;48.0
21746;57;75;Les Gonds;41.0;41.0
21747;57;75;Gourvillette;28.0;26.0
21748;57;75;Grandjean;46.0;44.0
21749;57;75;La Grève-sur-Mignon;39.0;55.0
21750;57;75;Grézac;41.0;44.0
21751;57;75;La Gripperie-Saint-Symphorien;34.0;32.0
21752;57;75;Le Gua;41.0;25.0
21753;57;75;Le Gué-d'Alleré;50.0;32.0
21754;57;75;Guitinières;45.0;65.0
21755;57;75;Haimps;41.0;53.0
21756;57;75;Hiers-Brouage;31.0;25.0
21757;57;75;L'Houmeau;35.0;32.0
21758;57;75;La Jard;54.0;48.0
21759;57;75;Jarnac-Champagne;45.0;51.0
21760;57;75;La Jarne;45.0;40.0
21761;57;75;La Jarrie;45.0;44.0
21762;57;75;La Jarrie-Audouin;29.0;36.0
21763;57;75;Jazennes;49.0;41.0
21764;58;75;Jonzac;45.0;17.0
21765;58;75;Juicq;29.0;38.0
21766;58;75;Jussas;35.0;29.0
21767;58;75;Lagord;39.0;39.0
21768;58;75;La Laigne;51.0;44.0
21769;58;75;Landes;42.0;51.0
21770;58;75;Landrais;47.0;43.0
21771;58;75;Léoville;32.0;51.0
21772;58;75;Loire-les-Marais;49.0;12.0
21773;58;75;Loiré-sur-Nie;30.0;40.0
21774;58;75;Loix;31.0;36.0
21775;58;75;Longèves;40.0;56.0
21776;58;75;Lonzac;42.0;51.0
21777;58;75;Lorignac;28.0;22.0
21778;58;75;Loulay;39.0;26.0
21779;58;75;Louzignac;43.0;46.0
21780;58;75;Lozay;25.0;33.0
21781;58;75;Luchat;35.0;9.0
21782;58;75;Lussac;26.0;27.0
21783;58;75;Lussant;44.0;38.0
21784;58;75;Macqueville;34.0;42.0
21785;58;75;Marans;42.0;40.0
21786;58;75;Marennes;39.0;31.0
21787;58;75;Marignac;42.0;67.0
21788;58;75;Marsais;47.0;39.0
21789;58;75;Marsilly;37.0;61.0
21790;58;75;Massac;25.0;43.0
21791;58;75;Matha;40.0;35.0
21792;58;75;Les Mathes;35.0;34.0
21793;58;75;Mazeray;40.0;63.0
21794;58;75;Mazerolles;41.0;54.0
21795;58;75;Médis;40.0;43.0
21796;58;75;Mérignac;49.0;46.0
21797;58;75;Meschers-sur-Gironde;25.0;43.0
21798;58;75;Messac;48.0;39.0
21799;58;75;Meursac;36.0;38.0
21800;58;75;Meux;45.0;45.0
21801;58;75;Migré;35.0;29.0
21802;58;75;Migron;42.0;50.0
21803;58;75;Mirambeau;41.0;36.0
21804;58;75;Moëze;36.0;36.0
21805;58;75;Mons;43.0;20.0
21806;58;75;Montendre;43.0;43.0
21807;58;75;Montguyon;40.0;59.0
21808;58;75;Montils;44.0;39.0
21809;58;75;Montlieu-la-Garde;37.0;40.0
21810;58;75;Montpellier-de-Médillan;27.0;38.0
21811;58;75;Montroy;43.0;36.0
21812;58;75;Moragne;41.0;41.0
21813;58;75;Mornac-sur-Seudre;34.0;79.0
21814;58;75;Mortagne-sur-Gironde;37.0;29.0
21815;58;75;Mortiers;37.0;37.0
21816;58;75;Mosnac;42.0;19.0
21817;58;75;Le Mung;42.0;42.0
21818;58;75;Muron;44.0;46.0
21819;58;75;Nachamps;43.0;43.0
21820;58;75;Nancras;45.0;36.0
21821;58;75;Nantillé;40.0;45.0
21822;58;75;Néré;36.0;36.0
21823;58;75;Neuillac;43.0;42.0
21824;58;75;Neulles;33.0;73.0
21825;58;75;Neuvicq;44.0;33.0
21826;58;75;Neuvicq-le-Château;39.0;38.0
21827;58;75;Nieul-lès-Saintes;40.0;48.0
21828;58;75;Nieul-le-Virouil;38.0;42.0
21829;58;75;Nieul-sur-Mer;39.0;45.0
21830;58;75;Nieulle-sur-Seudre;43.0;18.0
21831;58;75;Les Nouillers;40.0;48.0
21832;58;75;Nuaillé-d'Aunis;44.0;43.0
21833;58;75;Nuaillé-sur-Boutonne;37.0;31.0
21834;58;75;Orignolles;35.0;53.0
21835;58;75;Ozillac;43.0;57.0
21836;58;75;Paillé;39.0;43.0
21837;58;75;Péré;42.0;45.0
21838;58;75;Pérignac;38.0;48.0
21839;58;75;Périgny;49.0;47.0
21840;58;75;Pessines;33.0;52.0
21841;58;75;Le Pin;38.0;56.0
21842;58;75;Essouvert;40.0;45.0
21843;58;75;Pisany;28.0;30.0
21844;58;75;Plassac;43.0;37.0
21845;58;75;Plassay;38.0;49.0
21846;58;75;Polignac;41.0;34.0
21847;58;75;Pommiers-Moulons;44.0;57.0
21848;58;75;Pons;48.0;50.0
21849;58;75;Pont-l'Abbé-d'Arnoult;40.0;43.0
21850;58;75;Port-d'Envaux;32.0;46.0
21851;58;75;Les Portes-en-Ré;28.0;20.0
21852;58;75;Pouillac;46.0;50.0
21853;58;75;Poursay-Garnaud;47.0;29.0
21854;58;75;Préguillac;40.0;41.0
21855;58;75;Prignac;51.0;26.0
21856;58;75;Puilboreau;48.0;50.0
21857;58;75;Puy-du-Lac;38.0;36.0
21858;58;75;Puyravault;42.0;43.0
21859;58;75;Puyrolland;32.0;45.0
21860;58;75;Réaux sur Trèfle;49.0;48.0
21861;58;75;Rétaud;34.0;51.0
21862;58;75;Rivedoux-Plage;33.0;39.0
21863;58;75;Rioux;45.0;42.0
21864;58;75;Rochefort;49.0;51.0
21865;58;75;La Rochelle;75.0;40.0
21866;58;75;Romazières;13.0;35.0
21867;58;75;Romegoux;40.0;41.0
21868;58;75;La Ronde;40.0;31.0
21869;58;75;Rouffiac;32.0;44.0
21870;58;75;Rouffignac;30.0;51.0
21871;58;75;Royan;32.0;13.0
21872;58;75;Sablonceaux;42.0;41.0
21873;58;75;Saint-Agnant;35.0;33.0
21874;58;75;Saint-Aigulin;36.0;44.0
21875;58;75;Saint-André-de-Lidon;43.0;44.0
21876;58;75;Saint-Augustin;35.0;54.0
21877;58;75;Saint-Bonnet-sur-Gironde;36.0;60.0
21878;58;75;Saint-Bris-des-Bois;46.0;32.0
21879;58;75;Saint-Césaire;41.0;44.0
21880;58;75;Saint-Christophe;49.0;38.0
21881;58;75;Saint-Ciers-Champagne;28.0;54.0
21882;58;75;Saint-Ciers-du-Taillon;37.0;35.0
21883;58;75;Saint-Clément-des-Baleines;27.0;40.0
21884;58;75;Sainte-Colombe;46.0;38.0
21885;58;75;Saint-Coutant-le-Grand;33.0;27.0
21886;58;75;Saint-Crépin;33.0;53.0
21887;58;75;Saint-Cyr-du-Doret;35.0;36.0
21888;58;75;Saint-Denis-d'Oléron;24.0;36.0
21889;58;75;Saint-Dizant-du-Bois;46.0;55.0
21890;58;75;Saint-Dizant-du-Gua;44.0;27.0
21891;58;75;Saint-Eugène;42.0;52.0
21892;58;75;Saint-Félix;39.0;43.0
21893;58;75;Saint-Fort-sur-Gironde;30.0;41.0
21894;58;75;Saint-Froult;35.0;46.0
21895;58;75;Sainte-Gemme;41.0;41.0
21896;58;75;Saint-Genis-de-Saintonge;47.0;16.0
21897;58;75;Saint-Georges-Antignac;54.0;40.0
21898;58;75;Saint-Georges-de-Didonne;22.0;53.0
21899;58;75;Saint-Georges-de-Longuepierre;35.0;40.0
21900;58;75;Saint-Georges-des-Agoûts;31.0;31.0
21901;58;75;Saint-Georges-des-Coteaux;40.0;37.0
21902;58;75;Saint-Georges-d'Oléron;31.0;43.0
21903;58;75;Saint-Georges-du-Bois;45.0;49.0
21904;58;75;Saint-Germain-de-Lusignan;46.0;49.0
21905;58;75;Saint-Germain-de-Marencennes;41.0;35.0
21906;58;75;Saint-Germain-de-Vibrac;28.0;55.0
21907;58;75;Saint-Germain-du-Seudre;42.0;29.0
21908;58;75;Saint-Grégoire-d'Ardennes;23.0;49.0
21909;58;75;Saint-Hilaire-de-Villefranche;47.0;31.0
21910;58;75;Saint-Hilaire-du-Bois;38.0;48.0
21911;58;75;Saint-Hippolyte;47.0;42.0
21912;58;75;Saint-Jean-d'Angély;45.0;42.0
21913;58;75;Saint-Jean-d'Angle;49.0;51.0
21914;58;75;Saint-Jean-de-Liversay;37.0;32.0
21915;58;75;Saint-Julien-de-l'Escap;36.0;42.0
21916;58;75;Saint-Just-Luzac;40.0;30.0
21917;58;75;Saint-Laurent-de-la-Prée;40.0;46.0
21918;58;75;Saint-Léger;34.0;55.0
21919;58;75;Sainte-Lheurine;43.0;74.0
21920;58;75;Saint-Loup;28.0;47.0
21921;58;75;Saint-Maigrin;38.0;61.0
21922;58;75;Saint-Mandé-sur-Brédoire;35.0;33.0
21923;58;75;Saint-Mard;44.0;22.0
21924;58;75;Sainte-Marie-de-Ré;34.0;51.0
21925;58;75;Saint-Martial;26.0;37.0
21926;58;75;Saint-Martial-de-Mirambeau;43.0;14.0
21927;58;75;Saint-Martial-de-Vitaterne;31.0;35.0
21928;58;75;Saint-Martial-sur-Né;37.0;68.0
21929;58;75;Saint-Martin-d'Ary;34.0;43.0
21930;58;75;Saint-Martin-de-Coux;36.0;31.0
21931;58;75;Saint-Martin-de-Juillers;27.0;21.0
21932;58;75;Saint-Martin-de-Ré;38.0;26.0
21933;58;75;Saint-Médard;42.0;53.0
21934;58;75;Saint-Médard-d'Aunis;43.0;46.0
21935;58;75;Sainte-Même;37.0;54.0
21936;58;75;Saint-Nazaire-sur-Charente;41.0;39.0
21937;58;75;Saint-Ouen-d'Aunis;61.0;41.0
21938;58;75;Saint-Ouen-la-Thène;32.0;36.0
21939;58;75;Saint-Palais-de-Négrignac;43.0;46.0
21940;58;75;Saint-Palais-de-Phiolin;33.0;46.0
21941;58;75;Saint-Palais-sur-Mer;24.0;39.0
21942;58;75;Saint-Pardoult;48.0;62.0
21943;58;75;Saint-Pierre-d'Amilly;41.0;14.0
21944;58;75;Saint-Pierre-de-Juillers;36.0;31.0
21945;58;75;Saint-Pierre-de-l'Isle;26.0;41.0
21946;58;75;Saint-Pierre-d'Oléron;37.0;52.0
21947;58;75;Saint-Pierre-du-Palais;48.0;25.0
21948;58;75;Saint-Porchaire;42.0;46.0
21949;58;75;Saint-Quantin-de-Rançanne;41.0;39.0
21950;58;75;Sainte-Radegonde;45.0;62.0
21951;58;75;Sainte-Ramée;27.0;45.0
21952;58;75;Saint-Rogatien;47.0;43.0
21953;58;75;Saint-Romain-de-Benet;38.0;70.0
21954;58;75;Saint-Saturnin-du-Bois;38.0;25.0
21955;58;75;Saint-Sauvant;39.0;42.0
21956;58;75;Saint-Sauveur-d'Aunis;49.0;43.0
21957;58;75;Saint-Savinien;37.0;40.0
21958;58;75;Saint-Seurin-de-Palenne;38.0;27.0
21959;58;75;Saint-Sever-de-Saintonge;41.0;39.0
21960;58;75;Saint-Séverin-sur-Boutonne;34.0;33.0
21961;58;75;Saint-Sigismond-de-Clermont;54.0;30.0
21962;58;75;Saint-Simon-de-Bordes;41.0;22.0
21963;58;75;Saint-Simon-de-Pellouaille;56.0;53.0
21964;58;75;Saint-Sorlin-de-Conac;21.0;31.0
21965;58;75;Saint-Sornin;31.0;19.0
21966;58;75;Sainte-Soulle;45.0;53.0
21967;58;75;Saint-Sulpice-d'Arnoult;41.0;36.0
21968;58;75;Saint-Sulpice-de-Royan;36.0;52.0
21969;58;75;Saint-Thomas-de-Conac;30.0;34.0
21970;58;75;Saint-Trojan-les-Bains;41.0;32.0
21971;58;75;Saint-Vaize;39.0;52.0
21972;58;75;Saint-Vivien;42.0;45.0
21973;58;75;Saint-Xandre;45.0;53.0
21974;58;75;Saintes;49.0;50.0
21975;58;75;Saleignes;21.0;40.0
21976;58;75;Salignac-de-Mirambeau;34.0;67.0
21977;58;75;Salignac-sur-Charente;39.0;40.0
21978;58;75;Salles-sur-Mer;38.0;29.0
21979;58;75;Saujon;31.0;41.0
21980;58;75;Seigné;32.0;32.0
21981;58;75;Semillac;48.0;25.0
21982;58;75;Semoussac;37.0;58.0
21983;58;75;Semussac;35.0;52.0
21984;58;75;Le Seure;50.0;51.0
21985;58;75;Siecq;26.0;38.0
21986;58;75;Sonnac;32.0;47.0
21987;58;75;Soubise;113.0;33.0
21988;58;75;Soubran;43.0;49.0
21989;58;75;Soulignonne;42.0;37.0
21990;58;75;Souméras;31.0;55.0
21991;58;75;Sousmoulins;33.0;55.0
21992;58;75;Surgères;49.0;35.0
21993;58;75;Taillant;26.0;32.0
21994;58;75;Taillebourg;43.0;27.0
21995;58;75;Talmont-sur-Gironde;22.0;45.0
21996;58;75;Tanzac;37.0;13.0
21997;58;75;Taugon;47.0;47.0
21998;58;75;Ternant;48.0;71.0
21999;58;75;Tesson;38.0;25.0
22000;58;75;Thaims;43.0;42.0
22001;58;75;Thairé;47.0;56.0
22002;58;75;Thénac;64.0;63.0
22003;58;75;Thézac;48.0;49.0
22004;58;75;Thors;31.0;45.0
22005;58;75;Le Thou;42.0;39.0
22006;58;75;Tonnay-Boutonne;39.0;55.0
22007;58;75;Tonnay-Charente;45.0;46.0
22008;58;75;Torxé;31.0;156.0
22009;58;75;Les Touches-de-Périgny;47.0;46.0
22010;58;75;La Tremblade;29.0;53.0
22011;58;75;Trizay;39.0;23.0
22012;58;75;Tugéras-Saint-Maurice;42.0;28.0
22013;58;75;La Vallée;33.0;42.0
22014;58;75;La Devise;43.0;33.0
22015;58;75;Vanzac;20.0;50.0
22016;58;75;Varaize;32.0;66.0
22017;58;75;Varzay;36.0;43.0
22018;58;75;Vaux-sur-Mer;27.0;46.0
22019;58;75;Vénérand;37.0;50.0
22020;58;75;Vergeroux;35.0;43.0
22021;58;75;Vergné;33.0;37.0
22022;58;75;La Vergne;41.0;69.0
22023;58;75;Vérines;48.0;39.0
22024;58;75;Vervant;40.0;41.0
22025;58;75;Vibrac;39.0;35.0
22026;58;75;Villars-en-Pons;42.0;48.0
22027;58;75;Villars-les-Bois;37.0;41.0
22028;58;75;La Villedieu;44.0;41.0
22029;58;75;Villedoux;41.0;45.0
22030;58;75;Villemorin;32.0;33.0
22031;58;75;Villeneuve-la-Comtesse;38.0;49.0
22032;58;75;Villexavier;31.0;51.0
22033;58;75;Villiers-Couture;34.0;38.0
22034;58;75;Vinax;25.0;39.0
22035;58;75;Virollet;29.0;37.0
22036;58;75;Virson;44.0;41.0
22037;58;75;Voissay;31.0;50.0
22038;58;75;Vouhé;35.0;39.0
22039;58;75;Yves;55.0;38.0
22040;58;75;Port-des-Barques;29.0;34.0
22041;58;75;Le Grand-Village-Plage;27.0;28.0
22042;58;75;La Brée-les-Bains;26.0;10.0
22043;58;75;Affieux;33.0;56.0
22044;58;75;Aix;35.0;35.0
22045;58;75;Albignac;44.0;44.0
22046;58;75;Albussac;36.0;57.0
22047;58;75;Allassac;35.0;47.0
22048;58;75;Alleyrat;31.0;42.0
22049;58;75;Altillac;33.0;67.0
22050;58;75;Ambrugeat;19.0;43.0
22051;58;75;Les Angles-sur-Corrèze;27.0;24.0
22052;58;75;Argentat-sur-Dordogne;39.0;45.0
22053;58;75;Arnac-Pompadour;29.0;56.0
22054;58;75;Astaillac;35.0;48.0
22055;58;75;Aubazines;43.0;54.0
22056;58;75;Auriac;26.0;57.0
22057;58;75;Ayen;38.0;59.0
22058;58;75;Bar;31.0;54.0
22059;58;75;Bassignac-le-Bas;21.0;54.0
22060;58;75;Bassignac-le-Haut;18.0;26.0
22061;58;75;Beaulieu-sur-Dordogne;34.0;47.0
22062;58;75;Beaumont;27.0;44.0
