;DEP;REG;nom_commune;score_acces_interface_numerique_region;score_acces_interface_numerique_departement;score_competence_administratives_region;score_competence_administratives_departement
27292;69;24;Quiers-sur-Bézonde;113.0;175.0;44.0;44.0
27293;69;24;Ramoulu;81.0;117.0;43.0;34.0
27294;69;24;Rebréchien;60.0;149.0;40.0;35.0
27295;69;24;Rouvray-Sainte-Croix;78.0;133.0;58.0;42.0
27296;69;24;Rouvres-Saint-Jean;75.0;118.0;52.0;42.0
27297;69;24;Rozières-en-Beauce;64.0;120.0;46.0;37.0
27298;69;24;Rozoy-le-Vieil;95.0;82.0;35.0;35.0
27299;69;24;Ruan;75.0;107.0;40.0;29.0
27300;69;24;Saint-Aignan-le-Jaillard;133.0;118.0;37.0;32.0
27301;69;24;Saint-Ay;81.0;77.0;41.0;37.0
27302;69;24;Saint-Benoît-sur-Loire;118.0;119.0;40.0;37.0
27303;69;24;Saint-Brisson-sur-Loire;108.0;80.0;35.0;38.0
27304;69;24;Saint-Cyr-en-Val;93.0;110.0;40.0;50.0
27305;69;24;Saint-Denis-de-l'Hôtel;93.0;90.0;45.0;32.0
27306;69;24;Saint-Denis-en-Val;85.0;73.0;42.0;35.0
27307;69;24;Saint-Firmin-des-Bois;90.0;101.0;38.0;36.0
27308;69;24;Saint-Firmin-sur-Loire;111.0;72.0;30.0;34.0
27309;69;24;Saint-Florent;125.0;111.0;40.0;38.0
27310;69;24;Sainte-Geneviève-des-Bois;121.0;97.0;49.0;30.0
27311;69;24;Saint-Germain-des-Prés;98.0;96.0;41.0;32.0
27312;69;24;Saint-Gondon;85.0;101.0;36.0;32.0
27313;69;24;Saint-Hilaire-les-Andrésis;111.0;104.0;39.0;32.0
27314;69;24;Saint-Hilaire-Saint-Mesmin;79.0;80.0;52.0;39.0
27315;69;24;Saint-Hilaire-sur-Puiseaux;105.0;112.0;60.0;39.0
27316;69;24;Saint-Jean-de-Braye;76.0;70.0;56.0;31.0
27317;69;24;Saint-Jean-de-la-Ruelle;99.0;95.0;55.0;35.0
27318;69;24;Saint-Jean-le-Blanc;88.0;104.0;61.0;38.0
27319;69;24;Saint-Loup-de-Gonois;119.0;82.0;31.0;39.0
27320;69;24;Saint-Loup-des-Vignes;114.0;102.0;44.0;35.0
27321;69;24;Saint-Lyé-la-Forêt;63.0;126.0;40.0;28.0
27322;69;24;Saint-Martin-d'Abbat;74.0;122.0;40.0;29.0
27323;69;24;Saint-Martin-sur-Ocre;91.0;102.0;39.0;34.0
27324;69;24;Saint-Maurice-sur-Aveyron;113.0;61.0;44.0;36.0
27325;69;24;Saint-Maurice-sur-Fessard;91.0;97.0;47.0;34.0
27326;69;24;Saint-Michel;148.0;93.0;39.0;37.0
27327;69;24;Saint-Péravy-la-Colombe;66.0;129.0;43.0;33.0
27328;69;24;Saint-Père-sur-Loire;114.0;83.0;48.0;37.0
27329;69;24;Saint-Pryvé-Saint-Mesmin;91.0;74.0;46.0;37.0
27330;69;24;Saint-Sigismond;62.0;95.0;39.0;32.0
27331;69;24;Sandillon;74.0;112.0;44.0;29.0
27332;69;24;Santeau;82.0;86.0;38.0;39.0
27333;69;24;Saran;91.0;128.0;55.0;31.0
27334;69;24;Sceaux-du-Gâtinais;88.0;100.0;44.0;37.0
27335;69;24;Seichebrières;106.0;101.0;31.0;26.0
27336;69;24;La Selle-en-Hermoy;94.0;88.0;45.0;35.0
27337;69;24;La Selle-sur-le-Bied;87.0;145.0;44.0;37.0
27338;69;24;Semoy;68.0;95.0;43.0;32.0
27339;69;24;Sennely;75.0;178.0;38.0;31.0
27340;69;24;Sermaises;106.0;124.0;45.0;36.0
27341;69;24;Sigloy;69.0;122.0;38.0;32.0
27342;69;24;Solterre;92.0;111.0;40.0;42.0
27343;69;24;Sougy;77.0;155.0;43.0;33.0
27344;69;24;Sully-la-Chapelle;60.0;66.0;43.0;36.0
27345;69;24;Sully-sur-Loire;129.0;81.0;50.0;40.0
27346;69;24;Sury-aux-Bois;97.0;116.0;42.0;32.0
27347;69;24;Tavers;95.0;94.0;40.0;31.0
27348;69;24;Thignonville;71.0;78.0;37.0;31.0
27349;69;24;Thimory;69.0;102.0;52.0;34.0
27350;69;24;Thorailles;57.0;99.0;35.0;28.0
27351;69;24;Thou;101.0;117.0;33.0;33.0
27352;69;24;Tigy;83.0;127.0;42.0;40.0
27353;69;24;Tivernon;92.0;103.0;41.0;51.0
27354;69;24;Tournoisis;76.0;95.0;44.0;36.0
27355;69;24;Traînou;66.0;95.0;46.0;37.0
27356;69;24;Treilles-en-Gâtinais;88.0;123.0;52.0;36.0
27357;69;24;Triguères;106.0;76.0;37.0;40.0
27358;69;24;Trinay;77.0;90.0;44.0;33.0
27359;69;24;Vannes-sur-Cosson;79.0;89.0;40.0;35.0
27360;69;24;Varennes-Changy;118.0;107.0;38.0;37.0
27361;69;24;Vennecy;51.0;92.0;48.0;42.0
27362;69;24;Vieilles-Maisons-sur-Joudry;98.0;120.0;42.0;31.0
27363;69;24;Vienne-en-Val;69.0;132.0;40.0;41.0
27364;69;24;Viglain;109.0;133.0;36.0;33.0
27365;69;24;Villamblain;76.0;159.0;43.0;28.0
27366;69;24;Villemandeur;119.0;101.0;42.0;38.0
27367;69;24;Villemoutiers;126.0;88.0;38.0;38.0
27368;69;24;Villemurlin;103.0;105.0;48.0;39.0
27369;69;24;Villeneuve-sur-Conie;60.0;102.0;35.0;38.0
27370;69;24;Villereau;52.0;137.0;41.0;33.0
27371;69;24;Villevoques;83.0;149.0;34.0;33.0
27372;69;24;Villorceau;73.0;106.0;37.0;41.0
27373;69;24;Vimory;80.0;92.0;45.0;25.0
27374;69;24;Vitry-aux-Loges;80.0;91.0;42.0;38.0
27375;69;24;Vrigny;78.0;112.0;42.0;33.0
27376;69;24;Yèvre-la-Ville;111.0;136.0;43.0;36.0
27377;69;27;Agencourt;105.0;77.0;47.0;35.0
27378;69;27;Agey;86.0;84.0;29.0;29.0
27379;69;27;Ahuy;87.0;116.0;41.0;38.0
27380;69;27;Aignay-le-Duc;143.0;88.0;46.0;33.0
27381;69;27;Aiserey;80.0;89.0;47.0;37.0
27382;69;27;Aisey-sur-Seine;123.0;152.0;25.0;32.0
27383;69;27;Aisy-sous-Thil;95.0;76.0;30.0;40.0
27384;69;27;Alise-Sainte-Reine;169.0;88.0;28.0;37.0
27385;69;27;Allerey;154.0;122.0;20.0;29.0
27386;69;27;Aloxe-Corton;80.0;119.0;50.0;34.0
27387;69;27;Ampilly-les-Bordes;126.0;91.0;60.0;46.0
27388;69;27;Ampilly-le-Sec;111.0;80.0;32.0;34.0
27389;69;27;Ancey;39.0;137.0;31.0;36.0
27390;69;27;Antheuil;146.0;91.0;49.0;34.0
27391;69;27;Antigny-la-Ville;101.0;102.0;33.0;33.0
27392;69;27;Arceau;56.0;87.0;38.0;46.0
27393;69;27;Arcenant;68.0;91.0;47.0;33.0
27394;69;27;Arcey;56.0;130.0;30.0;29.0
27395;69;27;Arconcey;97.0;103.0;38.0;31.0
27396;69;27;Arc-sur-Tille;65.0;91.0;43.0;31.0
27397;69;27;Argilly;64.0;83.0;44.0;60.0
27398;69;27;Arnay-le-Duc;162.0;166.0;38.0;25.0
27399;69;27;Arnay-sous-Vitteaux;127.0;88.0;61.0;38.0
27400;69;27;Arrans;93.0;101.0;34.0;30.0
27401;69;27;Asnières-en-Montagne;104.0;82.0;32.0;36.0
27402;69;27;Asnières-lès-Dijon;59.0;107.0;44.0;25.0
27403;69;27;Athée;132.0;159.0;30.0;34.0
27404;69;27;Athie;98.0;96.0;17.0;34.0
27405;69;27;Aubaine;96.0;103.0;37.0;30.0
27406;69;27;Aubigny-en-Plaine;54.0;123.0;49.0;26.0
27407;69;27;Aubigny-la-Ronce;86.0;143.0;36.0;34.0
27408;69;27;Aubigny-lès-Sombernon;119.0;86.0;34.0;29.0
27409;69;27;Autricourt;142.0;106.0;37.0;37.0
27410;69;27;Auvillars-sur-Saône;55.0;119.0;48.0;41.0
27411;69;27;Auxant;127.0;142.0;36.0;42.0
27412;69;27;Auxey-Duresses;103.0;103.0;37.0;33.0
27413;69;27;Auxonne;112.0;95.0;61.0;35.0
27414;69;27;Avelanges;97.0;84.0;58.0;35.0
27415;69;27;Avosnes;67.0;102.0;41.0;49.0
27416;69;27;Avot;92.0;114.0;45.0;33.0
27417;69;27;Bagnot;91.0;87.0;46.0;34.0
27418;69;27;Baigneux-les-Juifs;115.0;120.0;54.0;48.0
27419;69;27;Balot;112.0;60.0;47.0;51.0
27420;69;27;Barbirey-sur-Ouche;90.0;109.0;28.0;30.0
27421;69;27;Bard-le-Régulier;120.0;126.0;38.0;31.0
27422;69;27;Bard-lès-Époisses;107.0;103.0;83.0;27.0
27423;69;27;Barges;55.0;143.0;33.0;37.0
27424;69;27;Barjon;130.0;85.0;37.0;32.0
27425;69;27;Baubigny;94.0;126.0;34.0;30.0
27426;69;27;Baulme-la-Roche;100.0;192.0;43.0;23.0
27427;69;27;Beaulieu;181.0;106.0;57.0;30.0
27428;69;27;Beaumont-sur-Vingeanne;121.0;96.0;28.0;38.0
27429;69;27;Beaune;108.0;125.0;55.0;29.0
27430;69;27;Beaunotte;178.0;120.0;38.0;32.0
27431;69;27;Beire-le-Châtel;66.0;64.0;49.0;25.0
27432;69;27;Beire-le-Fort;77.0;120.0;51.0;32.0
27433;69;27;Belan-sur-Ource;123.0;82.0;45.0;39.0
27434;69;27;Bellefond;70.0;124.0;31.0;29.0
27435;69;27;Belleneuve;90.0;69.0;37.0;36.0
27436;69;27;Bellenod-sur-Seine;128.0;104.0;20.0;42.0
27437;69;27;Bellenot-sous-Pouilly;104.0;80.0;40.0;35.0
27438;69;27;Beneuvre;121.0;100.0;24.0;41.0
27439;69;27;Benoisey;91.0;131.0;26.0;33.0
27440;69;27;Bessey-en-Chaume;93.0;101.0;50.0;38.0
27441;69;27;Bessey-la-Cour;152.0;76.0;23.0;37.0
27442;69;27;Bessey-lès-Cîteaux;67.0;83.0;41.0;33.0
27443;69;27;Beurey-Bauguay;70.0;135.0;53.0;31.0
27444;69;27;Beurizot;80.0;77.0;40.0;36.0
27445;69;27;Bévy;50.0;69.0;32.0;38.0
27446;69;27;Bèze;66.0;95.0;38.0;20.0
27447;69;27;Bézouotte;132.0;170.0;45.0;23.0
27448;69;27;Bierre-lès-Semur;93.0;135.0;28.0;20.0
27449;69;27;Billey;92.0;102.0;32.0;42.0
27450;69;27;Billy-lès-Chanceaux;102.0;125.0;58.0;34.0
27451;69;27;Binges;78.0;132.0;42.0;37.0
27452;69;27;Bissey-la-Côte;107.0;83.0;35.0;35.0
27453;69;27;Bissey-la-Pierre;72.0;111.0;62.0;33.0
27454;69;27;Blagny-sur-Vingeanne;98.0;130.0;16.0;39.0
27455;69;27;Blaisy-Bas;74.0;80.0;40.0;36.0
27456;69;27;Blaisy-Haut;56.0;102.0;45.0;36.0
27457;69;27;Blancey;103.0;79.0;50.0;25.0
27458;69;27;Blanot;144.0;86.0;34.0;29.0
27459;69;27;Source-Seine;76.0;110.0;40.0;34.0
27460;69;27;Bligny-le-Sec;112.0;104.0;50.0;32.0
27461;69;27;Bligny-lès-Beaune;87.0;97.0;47.0;37.0
27462;69;27;Bligny-sur-Ouche;132.0;83.0;42.0;32.0
27463;69;27;Boncourt-le-Bois;69.0;123.0;35.0;42.0
27464;69;27;Bonnencontre;79.0;111.0;49.0;30.0
27465;69;27;Boudreville;188.0;168.0;40.0;34.0
27466;69;27;Bouhey;160.0;113.0;8.0;33.0
27467;69;27;Bouilland;71.0;104.0;44.0;27.0
27468;69;27;Bouix;97.0;103.0;21.0;40.0
27469;69;27;Bourberain;66.0;90.0;49.0;36.0
27470;69;27;Bousselange;182.0;111.0;26.0;39.0
27471;69;27;Boussenois;81.0;87.0;47.0;37.0
27472;69;27;Boussey;82.0;89.0;52.0;33.0
27473;69;27;Boux-sous-Salmaise;140.0;206.0;37.0;20.0
27474;69;27;Bouze-lès-Beaune;80.0;123.0;31.0;31.0
27475;69;27;Brain;101.0;91.0;19.0;40.0
27476;69;27;Braux;84.0;83.0;49.0;33.0
27477;69;27;Brazey-en-Morvan;145.0;99.0;29.0;31.0
27478;69;27;Brazey-en-Plaine;104.0;100.0;49.0;32.0
27479;69;27;Brémur-et-Vaurois;115.0;107.0;18.0;32.0
27480;69;27;Bressey-sur-Tille;41.0;145.0;54.0;26.0
27481;69;27;Bretenière;69.0;100.0;43.0;37.0
27482;69;27;Bretigny;53.0;85.0;41.0;34.0
27483;69;27;Brianny;65.0;144.0;38.0;39.0
27484;69;27;Brion-sur-Ource;99.0;146.0;44.0;29.0
27485;69;27;Brochon;98.0;148.0;44.0;52.0
27486;69;27;Brognon;43.0;120.0;44.0;30.0
27487;69;27;Broin;63.0;114.0;51.0;36.0
27488;69;27;Broindon;34.0;118.0;28.0;36.0
27489;69;27;Buffon;121.0;143.0;34.0;33.0
27490;69;27;Buncey;121.0;94.0;48.0;29.0
27491;69;27;Bure-les-Templiers;112.0;79.0;46.0;37.0
27492;69;27;Busseaut;156.0;77.0;13.0;34.0
27493;69;27;Busserotte-et-Montenaille;81.0;120.0;12.0;34.0
27494;69;27;Bussières;116.0;107.0;69.0;40.0
27495;69;27;La Bussière-sur-Ouche;76.0;112.0;29.0;31.0
27496;69;27;Bussy-la-Pesle;125.0;163.0;40.0;35.0
27497;69;27;Bussy-le-Grand;80.0;110.0;48.0;32.0
27498;69;27;Buxerolles;113.0;173.0;20.0;32.0
27499;69;27;Censerey;135.0;103.0;19.0;34.0
27500;69;27;Cérilly;141.0;90.0;33.0;40.0
27501;69;27;Cessey-sur-Tille;73.0;154.0;48.0;39.0
27502;69;27;Chaignay;66.0;94.0;39.0;44.0
27503;69;27;Chailly-sur-Armançon;112.0;105.0;45.0;30.0
27504;69;27;Chambain;135.0;88.0;40.0;31.0
27505;69;27;Chambeire;53.0;161.0;41.0;34.0
27506;69;27;Chamblanc;81.0;85.0;47.0;38.0
27507;69;27;Chamboeuf;52.0;106.0;41.0;32.0
27508;69;27;Chambolle-Musigny;95.0;112.0;50.0;55.0
27509;69;27;Chamesson;104.0;76.0;38.0;41.0
27510;69;27;Champagne-sur-Vingeanne;92.0;84.0;29.0;32.0
27511;69;27;Champagny;90.0;86.0;34.0;39.0
27512;69;27;Champ-d'Oiseau;54.0;92.0;51.0;35.0
27513;69;27;Champdôtre;78.0;106.0;52.0;49.0
27514;69;27;Champeau-en-Morvan;173.0;101.0;15.0;41.0
27515;69;27;Champignolles;125.0;152.0;41.0;33.0
27516;69;27;Champrenault;58.0;124.0;26.0;46.0
27517;69;27;Chanceaux;107.0;97.0;51.0;42.0
27518;69;27;Channay;130.0;74.0;38.0;27.0
27519;69;27;Charencey;111.0;106.0;8.0;32.0
27520;69;27;Charigny;110.0;121.0;45.0;46.0
27521;69;27;Charmes;73.0;77.0;45.0;27.0
27522;69;27;Charny;176.0;90.0;9.0;66.0
27523;69;27;Charrey-sur-Saône;83.0;113.0;38.0;36.0
27524;69;27;Charrey-sur-Seine;147.0;78.0;30.0;39.0
27525;69;27;Chassagne-Montrachet;128.0;87.0;37.0;38.0
27526;69;27;Chassey;108.0;102.0;50.0;32.0
27527;69;27;Châteauneuf;153.0;102.0;35.0;40.0
27528;69;27;Châtellenot;78.0;95.0;30.0;34.0
27529;69;27;Châtillon-sur-Seine;149.0;114.0;45.0;44.0
27530;69;27;Chaudenay-la-Ville;96.0;126.0;42.0;42.0
27531;69;27;Chaudenay-le-Château;98.0;118.0;31.0;46.0
27532;69;27;Chaugey;73.0;87.0;68.0;38.0
27533;69;27;Chaume-et-Courchamp;82.0;102.0;42.0;38.0
27534;69;27;La Chaume;173.0;101.0;35.0;37.0
27535;69;27;Chaume-lès-Baigneux;107.0;100.0;43.0;36.0
27536;69;27;Chaumont-le-Bois;89.0;94.0;53.0;40.0
27537;69;27;Chaux;58.0;119.0;32.0;41.0
27538;69;27;Chazeuil;84.0;88.0;35.0;42.0
27539;69;27;Chazilly;74.0;80.0;43.0;39.0
27540;69;27;Chemin-d'Aisey;66.0;85.0;26.0;38.0
27541;69;27;Chenôve;111.0;119.0;53.0;43.0
27542;69;27;Cheuge;87.0;99.0;29.0;36.0
27543;69;27;Chevannay;126.0;99.0;27.0;40.0
27544;69;27;Chevannes;66.0;98.0;40.0;37.0
27545;69;27;Chevigny-en-Valière;71.0;117.0;48.0;42.0
27546;69;27;Chevigny-Saint-Sauveur;80.0;105.0;57.0;40.0
27547;69;27;Chivres;116.0;88.0;41.0;44.0
27548;69;27;Chorey-les-Beaune;89.0;81.0;36.0;36.0
27549;69;27;Cirey-lès-Pontailler;61.0;95.0;30.0;36.0
27550;69;27;Civry-en-Montagne;63.0;79.0;13.0;40.0
27551;69;27;Clamerey;110.0;92.0;40.0;39.0
27552;69;27;Clémencey;64.0;112.0;35.0;36.0
27553;69;27;Clénay;59.0;79.0;45.0;36.0
27554;69;27;Cléry;85.0;94.0;55.0;44.0
27555;69;27;Clomot;84.0;60.0;32.0;73.0
27556;69;27;Collonges-lès-Bévy;41.0;77.0;58.0;80.0
27557;69;27;Collonges-lès-Premières;53.0;71.0;51.0;69.0
27558;69;27;Colombier;103.0;86.0;39.0;47.0
27559;69;27;Combertault;53.0;97.0;37.0;59.0
27560;69;27;Comblanchien;80.0;78.0;61.0;62.0
27561;69;27;Commarin;100.0;66.0;30.0;86.0
27562;69;27;Corberon;70.0;95.0;43.0;67.0
27563;69;27;Corcelles-les-Arts;66.0;99.0;46.0;56.0
27564;70;27;Corcelles-lès-Cîteaux;65.0;65.0;40.0;66.0
27565;70;27;Corcelles-les-Monts;99.0;116.0;28.0;53.0
27566;70;27;Corgengoux;56.0;95.0;52.0;63.0
27567;70;27;Corgoloin;94.0;93.0;44.0;55.0
27568;70;27;Cormot-Vauchignon;84.0;82.0;31.0;46.0
27569;70;27;Corpeau;82.0;111.0;46.0;50.0
27570;70;27;Corpoyer-la-Chapelle;112.0;87.0;11.0;52.0
27571;70;27;Corrombles;89.0;136.0;35.0;57.0
27572;70;27;Corsaint;84.0;89.0;48.0;56.0
27573;70;27;Couchey;100.0;98.0;46.0;50.0
27574;70;27;Coulmier-le-Sec;114.0;101.0;39.0;42.0
27575;70;27;Courban;127.0;82.0;40.0;56.0
27576;70;27;Courcelles-Frémoy;91.0;159.0;42.0;39.0
27577;70;27;Courcelles-lès-Montbard;53.0;80.0;47.0;59.0
27578;70;27;Courcelles-lès-Semur;76.0;104.0;44.0;38.0
27579;70;27;Courlon;65.0;164.0;56.0;26.0
27580;70;27;Courtivron;89.0;104.0;49.0;37.0
27581;70;27;Couternon;59.0;101.0;42.0;40.0
27582;70;27;Créancey;77.0;111.0;39.0;51.0
27583;70;27;Crécey-sur-Tille;78.0;61.0;68.0;32.0
27584;70;27;Crépand;104.0;57.0;40.0;67.0
27585;70;27;Crimolois;60.0;90.0;42.0;38.0
27586;70;27;Crugey;126.0;115.0;28.0;50.0
27587;70;27;Cuiserey;58.0;81.0;39.0;60.0
27588;70;27;Culètre;89.0;108.0;30.0;65.0
27589;70;27;Curley;39.0;126.0;36.0;48.0
27590;70;27;Curtil-Saint-Seine;49.0;118.0;40.0;34.0
27591;70;27;Curtil-Vergy;61.0;101.0;20.0;49.0
27592;70;27;Cussey-les-Forges;125.0;90.0;16.0;52.0
27593;70;27;Cussy-la-Colonne;63.0;104.0;36.0;36.0
27594;70;27;Cussy-le-Châtel;151.0;93.0;23.0;45.0
27595;70;27;Daix;92.0;83.0;42.0;32.0
27596;70;27;Dampierre-en-Montagne;126.0;106.0;42.0;33.0
27597;70;27;Dampierre-et-Flée;74.0;64.0;52.0;47.0
27598;70;27;Darcey;87.0;140.0;46.0;29.0
27599;70;27;Darois;125.0;69.0;36.0;46.0
27600;70;27;Détain-et-Bruant;65.0;57.0;15.0;33.0
27601;70;27;Diancey;103.0;88.0;39.0;43.0
27602;70;27;Diénay;54.0;117.0;32.0;44.0
27603;70;27;Dijon;75.0;106.0;90.0;34.0
27604;70;27;Dompierre-en-Morvan;101.0;92.0;34.0;55.0
27605;70;27;Drambon;65.0;87.0;46.0;44.0
27606;70;27;Drée;57.0;74.0;36.0;34.0
27607;70;27;Duesme;92.0;91.0;52.0;51.0
27608;70;27;Ébaty;60.0;52.0;55.0;47.0
27609;70;27;Échalot;127.0;97.0;31.0;60.0
27610;70;27;Échannay;64.0;104.0;31.0;37.0
27611;70;27;Échenon;91.0;82.0;43.0;65.0
27612;70;27;Échevannes;52.0;172.0;52.0;37.0
27613;70;27;Échevronne;82.0;124.0;37.0;37.0
27614;70;27;Échigey;67.0;140.0;53.0;47.0
27615;70;27;Écutigny;92.0;69.0;45.0;52.0
27616;70;27;Éguilly;82.0;98.0;49.0;52.0
27617;70;27;Épagny;61.0;116.0;44.0;37.0
27618;70;27;Épernay-sous-Gevrey;76.0;56.0;38.0;41.0
27619;70;27;Époisses;119.0;101.0;48.0;52.0
27620;70;27;Éringes;98.0;75.0;29.0;66.0
27621;70;27;Esbarres;95.0;83.0;44.0;47.0
27622;70;27;Essarois;121.0;114.0;35.0;26.0
27623;70;27;Essey;56.0;84.0;52.0;38.0
27624;70;27;Étais;141.0;139.0;18.0;53.0
27625;70;27;Étalante;124.0;88.0;41.0;40.0
27626;70;27;L'Étang-Vergy;55.0;92.0;40.0;70.0
27627;70;27;Étaules;74.0;126.0;25.0;25.0
27628;70;27;Étevaux;56.0;61.0;54.0;43.0
27629;70;27;Étormay;50.0;105.0;61.0;28.0
27630;70;27;Étrochey;82.0;225.0;42.0;0.0
27631;70;27;Fain-lès-Montbard;110.0;157.0;50.0;12.0
27632;70;27;Fain-lès-Moutiers;97.0;132.0;37.0;41.0
27633;70;27;Fauverney;71.0;119.0;63.0;43.0
27634;70;27;Faverolles-lès-Lucey;208.0;53.0;10.0;48.0
27635;70;27;Fénay;90.0;65.0;40.0;38.0
27636;70;27;Le Fête;132.0;113.0;54.0;43.0
27637;70;27;Fixin;103.0;79.0;29.0;26.0
27638;70;27;Flacey;66.0;77.0;44.0;50.0
27639;70;27;Flagey-Echézeaux;99.0;108.0;36.0;57.0
27640;70;27;Flagey-lès-Auxonne;91.0;76.0;41.0;59.0
27641;70;27;Flammerans;84.0;70.0;49.0;56.0
27642;70;27;Flavignerot;60.0;123.0;31.0;45.0
27643;70;27;Flavigny-sur-Ozerain;101.0;66.0;51.0;43.0
27644;70;27;Flée;92.0;67.0;43.0;60.0
27645;70;27;Fleurey-sur-Ouche;92.0;137.0;31.0;46.0
27646;70;27;Foissy;82.0;61.0;32.0;51.0
27647;70;27;Foncegrive;99.0;110.0;34.0;42.0
27648;70;27;Fontaines-en-Duesmois;110.0;213.0;53.0;29.0
27649;70;27;Fontaine-Française;99.0;27.0;41.0;77.0
27650;70;27;Fontaine-lès-Dijon;97.0;178.0;45.0;34.0
27651;70;27;Fontaines-les-Sèches;212.0;104.0;0.0;59.0
27652;70;27;Fontangy;131.0;115.0;30.0;52.0
27653;70;27;Fontenelle;69.0;121.0;41.0;53.0
27654;70;27;Forléans;83.0;77.0;38.0;41.0
27655;70;27;Fraignot-et-Vesvrotte;94.0;95.0;42.0;39.0
27656;70;27;Francheville;55.0;113.0;41.0;36.0
27657;70;27;Franxault;91.0;65.0;46.0;55.0
27658;70;27;Frénois;73.0;138.0;45.0;46.0
27659;70;27;Fresnes;117.0;63.0;35.0;86.0
27660;70;27;Frôlois;122.0;110.0;28.0;44.0
27661;70;27;Fussey;62.0;87.0;39.0;55.0
27662;70;27;Gemeaux;56.0;86.0;51.0;61.0
27663;70;27;Genay;84.0;90.0;47.0;49.0
27664;70;27;Genlis;93.0;84.0;54.0;29.0
27665;70;27;Gergueil;78.0;82.0;42.0;24.0
27666;70;27;Gerland;74.0;60.0;35.0;47.0
27667;70;27;Gevrey-Chambertin;90.0;69.0;50.0;50.0
27668;70;27;Gevrolles;108.0;72.0;52.0;48.0
27669;70;27;Gilly-lès-Cîteaux;70.0;139.0;37.0;28.0
27670;70;27;Gissey-le-Vieil;70.0;116.0;45.0;62.0
27671;70;27;Gissey-sous-Flavigny;116.0;129.0;38.0;39.0
27672;70;27;Gissey-sur-Ouche;73.0;70.0;30.0;45.0
27673;70;27;Glanon;88.0;96.0;38.0;47.0
27674;70;27;Gomméville;144.0;75.0;48.0;51.0
27675;70;27;Les Goulles;69.0;84.0;0.0;41.0
27676;70;27;Grancey-le-Château-Neuvelle;96.0;77.0;47.0;54.0
27677;70;27;Grancey-sur-Ource;144.0;95.0;26.0;46.0
27678;70;27;Grenant-lès-Sombernon;40.0;88.0;47.0;52.0
27679;70;27;Grésigny-Sainte-Reine;112.0;123.0;37.0;45.0
27680;70;27;Grignon;106.0;66.0;49.0;46.0
27681;70;27;Griselles;118.0;140.0;37.0;28.0
27682;70;27;Grosbois-en-Montagne;75.0;54.0;54.0;59.0
27683;70;27;Grosbois-lès-Tichey;101.0;111.0;47.0;48.0
27684;70;27;Gurgy-la-Ville;164.0;103.0;17.0;42.0
27685;70;27;Gurgy-le-Château;146.0;78.0;47.0;41.0
27686;70;27;Hauteroche;114.0;88.0;38.0;63.0
27687;70;27;Hauteville-lès-Dijon;83.0;89.0;38.0;60.0
27688;70;27;Heuilley-sur-Saône;120.0;92.0;32.0;58.0
27689;70;27;Is-sur-Tille;96.0;77.0;50.0;52.0
27690;70;27;Izeure;54.0;155.0;51.0;54.0
27691;70;27;Izier;51.0;76.0;48.0;50.0
27692;70;27;Jailly-les-Moulins;184.0;91.0;19.0;40.0
27693;70;27;Jallanges;115.0;78.0;30.0;38.0
27694;70;27;Jancigny;65.0;92.0;38.0;48.0
27695;70;27;Jeux-lès-Bard;79.0;92.0;23.0;46.0
27696;70;27;Jouey;141.0;105.0;31.0;47.0
27697;70;27;Jours-lès-Baigneux;125.0;136.0;32.0;42.0
27698;70;27;Val-Mont;110.0;197.0;41.0;30.0
27699;70;27;Juillenay;98.0;61.0;21.0;44.0
27700;70;27;Juilly;123.0;72.0;61.0;28.0
27701;70;27;Labergement-Foigney;113.0;80.0;48.0;49.0
27702;70;27;Labergement-lès-Auxonne;101.0;96.0;43.0;23.0
27703;70;27;Labergement-lès-Seurre;101.0;80.0;33.0;47.0
27704;70;27;Labruyère;90.0;63.0;41.0;62.0
27705;70;27;Lacanche;130.0;194.0;43.0;10.0
27706;70;27;Lacour-d'Arcenay;133.0;82.0;46.0;42.0
27707;70;27;Laignes;158.0;157.0;41.0;28.0
27708;70;27;Lamarche-sur-Saône;99.0;100.0;43.0;55.0
27709;70;27;Lamargelle;83.0;82.0;51.0;48.0
27710;70;27;Lantenay;50.0;85.0;41.0;49.0
27711;70;27;Lanthes;82.0;98.0;54.0;50.0
27712;70;27;Lantilly;77.0;67.0;20.0;56.0
27713;70;27;Laperrière-sur-Saône;75.0;140.0;43.0;45.0
27714;70;27;Larrey;124.0;65.0;27.0;51.0
27715;70;27;Lechâtelet;95.0;81.0;52.0;50.0
27716;70;27;Léry;124.0;66.0;40.0;48.0
27717;70;27;Leuglay;148.0;69.0;38.0;57.0
27718;70;27;Levernois;95.0;94.0;28.0;65.0
27719;70;27;Licey-sur-Vingeanne;93.0;109.0;29.0;34.0
27720;70;27;Liernais;135.0;99.0;43.0;28.0
27721;70;27;Lignerolles;108.0;112.0;50.0;56.0
27722;70;27;Longchamp;79.0;70.0;56.0;36.0
27723;70;27;Longeault;82.0;98.0;38.0;53.0
27724;70;27;Longecourt-en-Plaine;70.0;106.0;55.0;49.0
27725;70;27;Longecourt-lès-Culêtre;137.0;75.0;31.0;62.0
27726;70;27;Longvic;91.0;64.0;57.0;51.0
27727;70;27;Losne;99.0;134.0;46.0;48.0
27728;70;27;Louesme;131.0;162.0;26.0;48.0
27729;70;27;Lucenay-le-Duc;88.0;128.0;45.0;49.0
